week,retailer,region,product_id,pack_size_oz,units_sold,dollar_sales,base_price,promo_flag
2024-10-13,Kroger,Midwest,1,64,913,2729.87,2.99,N
2024-10-13,Kroger,Midwest,2,64,374,1118.26,2.99,N
2024-10-13,Kroger,Midwest,3,128,1083,5404.17,4.99,N
2024-10-13,Kroger,Midwest,4,128,229,1142.71,4.99,N
2024-10-13,Kroger,West,1,64,1193,3032.01,2.99,Y
2024-10-13,Kroger,West,2,64,567,1695.33,2.99,N
2024-10-13,Kroger,West,3,128,785,3917.15,4.99,N
2024-10-13,Kroger,West,4,128,693,3458.07,4.99,N
2024-10-13,Publix,Northeast,1,64,574,1716.26,2.99,N
2024-10-13,Publix,Northeast,2,64,224,669.76,2.99,N
2024-10-13,Publix,Northeast,3,128,315,1571.85,4.99,N
2024-10-13,Publix,Northeast,4,128,977,4143.95,4.99,Y
2024-10-13,Publix,South,1,64,722,2158.78,2.99,N
2024-10-13,Publix,South,2,64,413,1234.87,2.99,N
2024-10-13,Publix,South,3,128,702,2977.53,4.99,Y
2024-10-13,Publix,South,4,128,1093,5454.07,4.99,N
2024-10-13,Publix,Midwest,1,64,1043,2650.78,2.99,Y
2024-10-13,Publix,Midwest,2,64,1177,2991.35,2.99,Y
2024-10-13,Publix,Midwest,3,128,530,2644.7,4.99,N
2024-10-13,Publix,Midwest,4,128,954,4760.46,4.99,N
2024-10-13,Publix,West,1,64,386,1154.14,2.99,N
2024-10-13,Publix,West,2,64,461,1378.39,2.99,N
2024-10-13,Publix,West,3,128,690,3443.1,4.99,N
2024-10-13,Publix,West,4,128,503,2509.97,4.99,N
2024-10-20,Walmart,Northeast,1,64,899,2688.01,2.99,N
2024-10-20,Walmart,Northeast,2,64,1198,3044.72,2.99,Y
2024-10-20,Walmart,Northeast,3,128,673,2854.53,4.99,Y
2024-10-20,Walmart,Northeast,4,128,482,2405.18,4.99,N
2024-10-20,Walmart,South,1,64,271,810.29,2.99,N
2024-10-20,Walmart,South,2,64,1078,3223.22,2.99,N
2024-10-20,Walmart,South,3,128,774,3282.92,4.99,Y
2024-10-20,Walmart,South,4,128,211,1052.89,4.99,N
2024-10-20,Walmart,Midwest,1,64,754,2254.46,2.99,N
2024-10-20,Walmart,Midwest,2,64,452,1351.48,2.99,N
2024-10-20,Walmart,Midwest,3,128,1003,5004.97,4.99,N
2024-10-20,Walmart,Midwest,4,128,1036,4394.19,4.99,Y
2024-10-20,Walmart,West,1,64,1003,2998.97,2.99,N
2024-10-20,Walmart,West,2,64,1060,3169.4,2.99,N
2024-10-20,Walmart,West,3,128,812,3444.1,4.99,Y
2024-10-20,Walmart,West,4,128,599,2989.01,4.99,N
2024-10-20,Target,Northeast,1,64,270,686.21,2.99,Y
2024-10-20,Target,Northeast,2,64,323,965.77,2.99,N
2024-10-20,Target,Northeast,3,128,996,4970.04,4.99,N
2024-10-20,Target,Northeast,4,128,427,2130.73,4.99,N
2024-10-20,Target,South,1,64,635,1613.85,2.99,Y
2024-10-20,Target,South,2,64,817,2076.41,2.99,Y
2024-10-20,Target,South,3,128,364,1816.36,4.99,N
2024-10-20,Target,South,4,128,484,2052.89,4.99,Y
2024-10-20,Target,Midwest,1,64,1037,3100.63,2.99,N
2024-10-20,Target,Midwest,2,64,1097,3280.03,2.99,N
2024-10-20,Target,Midwest,3,128,983,4169.39,4.99,Y
2024-10-20,Target,Midwest,4,128,1149,4873.48,4.99,Y
2024-10-20,Target,West,1,64,244,729.56,2.99,N
2024-10-20,Target,West,2,64,233,592.17,2.99,Y
2024-10-20,Target,West,3,128,1029,5134.71,4.99,N
2024-10-20,Target,West,4,128,1067,5324.33,4.99,N
2024-10-20,Kroger,Northeast,1,64,1147,3429.53,2.99,N
2024-10-20,Kroger,Northeast,2,64,1040,2643.16,2.99,Y
2024-10-20,Kroger,Northeast,3,128,1114,5558.86,4.99,N
2024-10-20,Kroger,Northeast,4,128,315,1571.85,4.99,N
2024-10-20,Kroger,South,1,64,640,1626.56,2.99,Y
2024-10-20,Kroger,South,2,64,487,1456.13,2.99,N
2024-10-20,Kroger,South,3,128,1049,4449.33,4.99,Y
2024-10-20,Kroger,South,4,128,1054,5259.46,4.99,N
2024-10-20,Kroger,Midwest,1,64,876,2226.35,2.99,Y
2024-10-20,Kroger,Midwest,2,64,1035,2630.45,2.99,Y
2024-10-20,Kroger,Midwest,3,128,1001,4245.74,4.99,Y
2024-10-20,Kroger,Midwest,4,128,848,3596.79,4.99,Y
2024-10-20,Kroger,West,1,64,334,848.86,2.99,Y
2024-10-20,Kroger,West,2,64,689,2060.11,2.99,N
2024-10-20,Kroger,West,3,128,583,2909.17,4.99,N
2024-10-20,Kroger,West,4,128,1052,5249.48,4.99,N
2024-10-20,Publix,Northeast,1,64,538,1608.62,2.99,N
2024-10-20,Publix,Northeast,2,64,487,1456.13,2.99,N
2024-10-20,Publix,Northeast,3,128,1083,5404.17,4.99,N
2024-10-20,Publix,Northeast,4,128,393,1961.07,4.99,N
2024-10-20,Publix,South,1,64,984,2942.16,2.99,N
2024-10-20,Publix,South,2,64,215,546.42,2.99,Y
2024-10-20,Publix,South,3,128,444,2215.56,4.99,N
2024-10-20,Publix,South,4,128,287,1432.13,4.99,N
2024-10-20,Publix,Midwest,1,64,1086,2760.07,2.99,Y
2024-10-20,Publix,Midwest,2,64,526,1336.83,2.99,Y
2024-10-20,Publix,Midwest,3,128,505,2141.96,4.99,Y
2024-10-20,Publix,Midwest,4,128,920,4590.8,4.99,N
2024-10-20,Publix,West,1,64,547,1390.2,2.99,Y
2024-10-20,Publix,West,2,64,758,1926.46,2.99,Y
2024-10-20,Publix,West,3,128,817,4076.83,4.99,N
2024-10-20,Publix,West,4,128,817,4076.83,4.99,N
2024-10-27,Walmart,Northeast,1,64,307,780.24,2.99,Y
2024-10-27,Walmart,Northeast,2,64,1170,3498.3,2.99,N
2024-10-27,Walmart,Northeast,3,128,370,1846.3,4.99,N
2024-10-27,Walmart,Northeast,4,128,394,1966.06,4.99,N
2024-10-27,Walmart,South,1,64,689,2060.11,2.99,N
2024-10-27,Walmart,South,2,64,381,1139.19,2.99,N
2024-10-27,Walmart,South,3,128,855,3626.48,4.99,Y
2024-10-27,Walmart,South,4,128,893,4456.07,4.99,N
2024-10-27,Walmart,Midwest,1,64,877,2228.9,2.99,Y
2024-10-27,Walmart,Midwest,2,64,295,749.74,2.99,Y
2024-10-27,Walmart,Midwest,3,128,643,3208.57,4.99,N
2024-10-27,Walmart,Midwest,4,128,936,4670.64,4.99,N
2024-10-27,Walmart,West,1,64,560,1674.4,2.99,N
2024-10-27,Walmart,West,2,64,502,1275.83,2.99,Y
2024-10-27,Walmart,West,3,128,919,3897.94,4.99,Y
2024-10-27,Walmart,West,4,128,384,1916.16,4.99,N
2024-10-27,Target,Northeast,1,64,562,1428.32,2.99,Y
2024-10-27,Target,Northeast,2,64,535,1599.65,2.99,N
2024-10-27,Target,Northeast,3,128,673,3358.27,4.99,N
2024-10-27,Target,Northeast,4,128,211,1052.89,4.99,N
2024-10-27,Target,South,1,64,787,2000.16,2.99,Y
2024-10-27,Target,South,2,64,721,1832.42,2.99,Y
2024-10-27,Target,South,3,128,937,4675.63,4.99,N
2024-10-27,Target,South,4,128,238,1187.62,4.99,N
2024-10-27,Target,Midwest,1,64,520,1554.8,2.99,N
2024-10-27,Target,Midwest,2,64,875,2223.81,2.99,Y
2024-10-27,Target,Midwest,3,128,1122,5598.78,4.99,N
2024-10-27,Target,Midwest,4,128,768,3832.32,4.99,N
2024-10-27,Target,West,1,64,484,1447.16,2.99,N
2024-10-27,Target,West,2,64,812,2427.88,2.99,N
2024-10-27,Target,West,3,128,324,1374.25,4.99,Y
2024-10-27,Target,West,4,128,1116,4733.51,4.99,Y
2024-10-27,Kroger,Northeast,1,64,1045,3124.55,2.99,N
2024-10-27,Kroger,Northeast,2,64,927,2771.73,2.99,N
2024-10-27,Kroger,Northeast,3,128,327,1631.73,4.99,N
2024-10-27,Kroger,Northeast,4,128,349,1480.28,4.99,Y
2024-10-27,Kroger,South,1,64,235,702.65,2.99,N
2024-10-27,Kroger,South,2,64,221,660.79,2.99,N
2024-10-27,Kroger,South,3,128,1047,5224.53,4.99,N
2024-10-27,Kroger,South,4,128,639,3188.61,4.99,N
2024-10-27,Kroger,Midwest,1,64,1128,3372.72,2.99,N
2024-10-27,Kroger,Midwest,2,64,347,1037.53,2.99,N
2024-10-27,Kroger,Midwest,3,128,394,1671.15,4.99,Y
2024-10-27,Kroger,Midwest,4,128,1076,4563.85,4.99,Y
2024-10-27,Kroger,West,1,64,898,2685.02,2.99,N
2024-10-27,Kroger,West,2,64,860,2571.4,2.99,N
2024-10-27,Kroger,West,3,128,661,3298.39,4.99,N
2024-10-27,Kroger,West,4,128,917,4575.83,4.99,N
2024-10-27,Publix,Northeast,1,64,1111,3321.89,2.99,N
2024-10-27,Publix,Northeast,2,64,798,2386.02,2.99,N
2024-10-27,Publix,Northeast,3,128,910,3859.77,4.99,Y
2024-10-27,Publix,Northeast,4,128,726,3079.33,4.99,Y
2024-10-27,Publix,South,1,64,880,2631.2,2.99,N
2024-10-27,Publix,South,2,64,755,2257.45,2.99,N
2024-10-27,Publix,South,3,128,308,1536.92,4.99,N
2024-10-27,Publix,South,4,128,1054,5259.46,4.99,N
2024-10-27,Publix,Midwest,1,64,1090,2770.24,2.99,Y
2024-10-27,Publix,Midwest,2,64,242,615.04,2.99,Y
2024-10-27,Publix,Midwest,3,128,486,2425.14,4.99,N
2024-10-27,Publix,Midwest,4,128,675,2863.01,4.99,Y
2024-10-27,Publix,West,1,64,1149,2920.18,2.99,Y
2024-10-27,Publix,West,2,64,999,2987.01,2.99,N
2024-10-27,Publix,West,3,128,450,2245.5,4.99,N
2024-10-27,Publix,West,4,128,844,4211.56,4.99,N
2024-11-03,Walmart,Northeast,1,64,525,1569.75,2.99,N
2024-11-03,Walmart,Northeast,2,64,806,2409.94,2.99,N
2024-11-03,Walmart,Northeast,3,128,1140,5688.6,4.99,N
2024-11-03,Walmart,Northeast,4,128,930,3944.6,4.99,Y
2024-11-03,Walmart,South,1,64,446,1333.54,2.99,N
2024-11-03,Walmart,South,2,64,1139,2894.77,2.99,Y
2024-11-03,Walmart,South,3,128,786,3922.14,4.99,N
2024-11-03,Walmart,South,4,128,765,3817.35,4.99,N
2024-11-03,Walmart,Midwest,1,64,1124,2856.65,2.99,Y
2024-11-03,Walmart,Midwest,2,64,727,2173.73,2.99,N
2024-11-03,Walmart,Midwest,3,128,757,3777.43,4.99,N
2024-11-03,Walmart,Midwest,4,128,1094,5459.06,4.99,N
2024-11-03,Walmart,West,1,64,310,926.9,2.99,N
2024-11-03,Walmart,West,2,64,905,2705.95,2.99,N
2024-11-03,Walmart,West,3,128,525,2619.75,4.99,N
2024-11-03,Walmart,West,4,128,311,1319.11,4.99,Y
2024-11-03,Target,Northeast,1,64,330,986.7,2.99,N
2024-11-03,Target,Northeast,2,64,908,2714.92,2.99,N
2024-11-03,Target,Northeast,3,128,403,2010.97,4.99,N
2024-11-03,Target,Northeast,4,128,475,2370.25,4.99,N
2024-11-03,Target,South,1,64,971,2903.29,2.99,N
2024-11-03,Target,South,2,64,986,2948.14,2.99,N
2024-11-03,Target,South,3,128,884,4411.16,4.99,N
2024-11-03,Target,South,4,128,1108,4699.58,4.99,Y
2024-11-03,Target,Midwest,1,64,285,852.15,2.99,N
2024-11-03,Target,Midwest,2,64,310,926.9,2.99,N
2024-11-03,Target,Midwest,3,128,1053,4466.3,4.99,Y
2024-11-03,Target,Midwest,4,128,1167,4949.83,4.99,Y
2024-11-03,Target,West,1,64,1009,3016.91,2.99,N
2024-11-03,Target,West,2,64,826,2469.74,2.99,N
2024-11-03,Target,West,3,128,498,2112.27,4.99,Y
2024-11-03,Target,West,4,128,336,1425.14,4.99,Y
2024-11-03,Kroger,Northeast,1,64,410,1225.9,2.99,N
2024-11-03,Kroger,Northeast,2,64,634,1895.66,2.99,N
2024-11-03,Kroger,Northeast,3,128,1190,5047.39,4.99,Y
2024-11-03,Kroger,Northeast,4,128,978,4880.22,4.99,N
2024-11-03,Kroger,South,1,64,610,1823.9,2.99,N
2024-11-03,Kroger,South,2,64,809,2418.91,2.99,N
2024-11-03,Kroger,South,3,128,647,3228.53,4.99,N
2024-11-03,Kroger,South,4,128,1083,5404.17,4.99,N
2024-11-03,Kroger,Midwest,1,64,1137,2889.69,2.99,Y
2024-11-03,Kroger,Midwest,2,64,1066,3187.34,2.99,N
2024-11-03,Kroger,Midwest,3,128,642,2723.04,4.99,Y
2024-11-03,Kroger,Midwest,4,128,1142,5698.58,4.99,N
2024-11-03,Kroger,West,1,64,466,1393.34,2.99,N
2024-11-03,Kroger,West,2,64,523,1329.2,2.99,Y
2024-11-03,Kroger,West,3,128,865,4316.35,4.99,N
2024-11-03,Kroger,West,4,128,851,4246.49,4.99,N
2024-11-03,Publix,Northeast,1,64,828,2475.72,2.99,N
2024-11-03,Publix,Northeast,2,64,1020,3049.8,2.99,N
2024-11-03,Publix,Northeast,3,128,1088,5429.12,4.99,N
2024-11-03,Publix,Northeast,4,128,580,2894.2,4.99,N
2024-11-03,Publix,South,1,64,1152,3444.48,2.99,N
2024-11-03,Publix,South,2,64,459,1372.41,2.99,N
2024-11-03,Publix,South,3,128,504,2514.96,4.99,N
2024-11-03,Publix,South,4,128,833,4156.67,4.99,N
2024-11-03,Publix,Midwest,1,64,637,1904.63,2.99,N
2024-11-03,Publix,Midwest,2,64,628,1596.06,2.99,Y
2024-11-03,Publix,Midwest,3,128,739,3687.61,4.99,N
2024-11-03,Publix,Midwest,4,128,512,2554.88,4.99,N
2024-11-03,Publix,West,1,64,253,756.47,2.99,N
2024-11-03,Publix,West,2,64,1064,3181.36,2.99,N
2024-11-03,Publix,West,3,128,533,2260.72,4.99,Y
2024-11-03,Publix,West,4,128,547,2729.53,4.99,N
2024-11-10,Walmart,Northeast,1,64,919,2335.64,2.99,Y
2024-11-10,Walmart,Northeast,2,64,699,2090.01,2.99,N
2024-11-10,Walmart,Northeast,3,128,278,1387.22,4.99,N
2024-11-10,Walmart,Northeast,4,128,416,2075.84,4.99,N
2024-11-10,Walmart,South,1,64,817,2442.83,2.99,N
2024-11-10,Walmart,South,2,64,380,1136.2,2.99,N
2024-11-10,Walmart,South,3,128,443,2210.57,4.99,N
2024-11-10,Walmart,South,4,128,519,2589.81,4.99,N
2024-11-10,Walmart,Midwest,1,64,689,2060.11,2.99,N
2024-11-10,Walmart,Midwest,2,64,1048,3133.52,2.99,N
2024-11-10,Walmart,Midwest,3,128,368,1560.87,4.99,Y
2024-11-10,Walmart,Midwest,4,128,640,3193.6,4.99,N
2024-11-10,Walmart,West,1,64,580,1474.07,2.99,Y
2024-11-10,Walmart,West,2,64,1186,3546.14,2.99,N
2024-11-10,Walmart,West,3,128,712,3019.95,4.99,Y
2024-11-10,Walmart,West,4,128,387,1641.46,4.99,Y
2024-11-10,Target,Northeast,1,64,1112,3324.88,2.99,N
2024-11-10,Target,Northeast,2,64,701,1781.59,2.99,Y
2024-11-10,Target,Northeast,3,128,712,3019.95,4.99,Y
2024-11-10,Target,Northeast,4,128,377,1881.23,4.99,N
2024-11-10,Target,South,1,64,490,1245.34,2.99,Y
2024-11-10,Target,South,2,64,1119,3345.81,2.99,N
2024-11-10,Target,South,3,128,1145,5713.55,4.99,N
2024-11-10,Target,South,4,128,1010,5039.9,4.99,N
2024-11-10,Target,Midwest,1,64,1045,2655.87,2.99,Y
2024-11-10,Target,Midwest,2,64,355,902.23,2.99,Y
2024-11-10,Target,Midwest,3,128,727,3627.73,4.99,N
2024-11-10,Target,Midwest,4,128,962,4800.38,4.99,N
2024-11-10,Target,West,1,64,459,1372.41,2.99,N
2024-11-10,Target,West,2,64,750,2242.5,2.99,N
2024-11-10,Target,West,3,128,1185,5913.15,4.99,N
2024-11-10,Target,West,4,128,688,3433.12,4.99,N
2024-11-10,Kroger,Northeast,1,64,869,2598.31,2.99,N
2024-11-10,Kroger,Northeast,2,64,265,792.35,2.99,N
2024-11-10,Kroger,Northeast,3,128,421,2100.79,4.99,N
2024-11-10,Kroger,Northeast,4,128,289,1225.79,4.99,Y
2024-11-10,Kroger,South,1,64,654,1955.46,2.99,N
2024-11-10,Kroger,South,2,64,582,1740.18,2.99,N
2024-11-10,Kroger,South,3,128,798,3982.02,4.99,N
2024-11-10,Kroger,South,4,128,589,2939.11,4.99,N
2024-11-10,Kroger,Midwest,1,64,911,2723.89,2.99,N
2024-11-10,Kroger,Midwest,2,64,218,651.82,2.99,N
2024-11-10,Kroger,Midwest,3,128,806,4021.94,4.99,N
2024-11-10,Kroger,Midwest,4,128,741,3697.59,4.99,N
2024-11-10,Kroger,West,1,64,232,589.63,2.99,Y
2024-11-10,Kroger,West,2,64,723,2161.77,2.99,N
2024-11-10,Kroger,West,3,128,354,1766.46,4.99,N
2024-11-10,Kroger,West,4,128,445,1887.47,4.99,Y
2024-11-10,Publix,Northeast,1,64,958,2434.76,2.99,Y
2024-11-10,Publix,Northeast,2,64,946,2404.26,2.99,Y
2024-11-10,Publix,Northeast,3,128,470,2345.3,4.99,N
2024-11-10,Publix,Northeast,4,128,686,3423.14,4.99,N
2024-11-10,Publix,South,1,64,1149,2920.18,2.99,Y
2024-11-10,Publix,South,2,64,334,998.66,2.99,N
2024-11-10,Publix,South,3,128,947,4725.53,4.99,N
2024-11-10,Publix,South,4,128,385,1921.15,4.99,N
2024-11-10,Publix,Midwest,1,64,1154,2932.89,2.99,Y
2024-11-10,Publix,Midwest,2,64,722,2158.78,2.99,N
2024-11-10,Publix,Midwest,3,128,921,3906.42,4.99,Y
2024-11-10,Publix,Midwest,4,128,297,1482.03,4.99,N
2024-11-10,Publix,West,1,64,221,561.67,2.99,Y
2024-11-10,Publix,West,2,64,582,1740.18,2.99,N
2024-11-10,Publix,West,3,128,224,1117.76,4.99,N
2024-11-10,Publix,West,4,128,284,1417.16,4.99,N
2024-11-17,Walmart,Northeast,1,64,343,1025.57,2.99,N
2024-11-17,Walmart,Northeast,2,64,878,2625.22,2.99,N
2024-11-17,Walmart,Northeast,3,128,419,1777.19,4.99,Y
2024-11-17,Walmart,Northeast,4,128,632,3153.68,4.99,N
2024-11-17,Walmart,South,1,64,628,1877.72,2.99,N
2024-11-17,Walmart,South,2,64,652,1949.48,2.99,N
2024-11-17,Walmart,South,3,128,753,3193.85,4.99,Y
2024-11-17,Walmart,South,4,128,642,2723.04,4.99,Y
2024-11-17,Walmart,Midwest,1,64,1006,3007.94,2.99,N
2024-11-17,Walmart,Midwest,2,64,1166,3486.34,2.99,N
2024-11-17,Walmart,Midwest,3,128,1078,4572.34,4.99,Y
2024-11-17,Walmart,Midwest,4,128,977,4143.95,4.99,Y
2024-11-17,Walmart,West,1,64,1174,3510.26,2.99,N
2024-11-17,Walmart,West,2,64,595,1779.05,2.99,N
2024-11-17,Walmart,West,3,128,788,3932.12,4.99,N
2024-11-17,Walmart,West,4,128,266,1327.34,4.99,N
2024-11-17,Target,Northeast,1,64,321,815.82,2.99,Y
2024-11-17,Target,Northeast,2,64,1099,2793.11,2.99,Y
2024-11-17,Target,Northeast,3,128,650,2756.98,4.99,Y
2024-11-17,Target,Northeast,4,128,1054,5259.46,4.99,N
2024-11-17,Target,South,1,64,394,1178.06,2.99,N
2024-11-17,Target,South,2,64,1027,2610.12,2.99,Y
2024-11-17,Target,South,3,128,526,2231.03,4.99,Y
2024-11-17,Target,South,4,128,813,4056.87,4.99,N
2024-11-17,Target,Midwest,1,64,989,2957.11,2.99,N
2024-11-17,Target,Midwest,2,64,1196,3576.04,2.99,N
2024-11-17,Target,Midwest,3,128,465,2320.35,4.99,N
2024-11-17,Target,Midwest,4,128,821,4096.79,4.99,N
2024-11-17,Target,West,1,64,568,1443.57,2.99,Y
2024-11-17,Target,West,2,64,211,630.89,2.99,N
2024-11-17,Target,West,3,128,899,3813.11,4.99,Y
2024-11-17,Target,West,4,128,567,2829.33,4.99,N
2024-11-17,Kroger,Northeast,1,64,619,1850.81,2.99,N
2024-11-17,Kroger,Northeast,2,64,370,1106.3,2.99,N
2024-11-17,Kroger,Northeast,3,128,1164,5808.36,4.99,N
2024-11-17,Kroger,Northeast,4,128,729,3637.71,4.99,N
2024-11-17,Kroger,South,1,64,754,2254.46,2.99,N
2024-11-17,Kroger,South,2,64,857,2562.43,2.99,N
2024-11-17,Kroger,South,3,128,518,2584.82,4.99,N
2024-11-17,Kroger,South,4,128,378,1886.22,4.99,N
2024-11-17,Kroger,Midwest,1,64,871,2604.29,2.99,N
2024-11-17,Kroger,Midwest,2,64,431,1288.69,2.99,N
2024-11-17,Kroger,Midwest,3,128,931,4645.69,4.99,N
2024-11-17,Kroger,Midwest,4,128,1013,5054.87,4.99,N
2024-11-17,Kroger,West,1,64,522,1560.78,2.99,N
2024-11-17,Kroger,West,2,64,717,2143.83,2.99,N
2024-11-17,Kroger,West,3,128,631,2676.39,4.99,Y
2024-11-17,Kroger,West,4,128,628,2663.66,4.99,Y
2024-11-17,Publix,Northeast,1,64,736,1870.54,2.99,Y
2024-11-17,Publix,Northeast,2,64,1049,3136.51,2.99,N
2024-11-17,Publix,Northeast,3,128,265,1322.35,4.99,N
2024-11-17,Publix,Northeast,4,128,1012,5049.88,4.99,N
2024-11-17,Publix,South,1,64,1030,3079.7,2.99,N
2024-11-17,Publix,South,2,64,1172,2978.64,2.99,Y
2024-11-17,Publix,South,3,128,960,4790.4,4.99,N
2024-11-17,Publix,South,4,128,346,1726.54,4.99,N
2024-11-17,Publix,Midwest,1,64,508,1518.92,2.99,N
2024-11-17,Publix,Midwest,2,64,213,636.87,2.99,N
2024-11-17,Publix,Midwest,3,128,627,3128.73,4.99,N
2024-11-17,Publix,Midwest,4,128,904,4510.96,4.99,N
2024-11-17,Publix,West,1,64,1086,3247.14,2.99,N
2024-11-17,Publix,West,2,64,639,1910.61,2.99,N
2024-11-17,Publix,West,3,128,1049,5234.51,4.99,N
2024-11-17,Publix,West,4,128,931,4645.69,4.99,N
2024-11-24,Walmart,Northeast,1,64,898,2685.02,2.99,N
2024-11-24,Walmart,Northeast,2,64,739,2209.61,2.99,N
2024-11-24,Walmart,Northeast,3,128,452,1917.16,4.99,Y
2024-11-24,Walmart,Northeast,4,128,236,1177.64,4.99,N
2024-11-24,Walmart,South,1,64,809,2418.91,2.99,N
2024-11-24,Walmart,South,2,64,367,1097.33,2.99,N
2024-11-24,Walmart,South,3,128,1044,5209.56,4.99,N
2024-11-24,Walmart,South,4,128,509,2158.92,4.99,Y
2024-11-24,Walmart,Midwest,1,64,739,2209.61,2.99,N
2024-11-24,Walmart,Midwest,2,64,643,1922.57,2.99,N
2024-11-24,Walmart,Midwest,3,128,1039,4406.92,4.99,Y
2024-11-24,Walmart,Midwest,4,128,413,2060.87,4.99,N
2024-11-24,Walmart,West,1,64,943,2396.63,2.99,Y
2024-11-24,Walmart,West,2,64,688,1748.55,2.99,Y
2024-11-24,Walmart,West,3,128,862,4301.38,4.99,N
2024-11-24,Walmart,West,4,128,542,2704.58,4.99,N
2024-11-24,Target,Northeast,1,64,1118,3342.82,2.99,N
2024-11-24,Target,Northeast,2,64,788,2356.12,2.99,N
2024-11-24,Target,Northeast,3,128,1054,4470.54,4.99,Y
2024-11-24,Target,Northeast,4,128,1116,5568.84,4.99,N
2024-11-24,Target,South,1,64,1118,3342.82,2.99,N
2024-11-24,Target,South,2,64,1139,2894.77,2.99,Y
2024-11-24,Target,South,3,128,1082,5399.18,4.99,N
2024-11-24,Target,South,4,128,634,3163.66,4.99,N
2024-11-24,Target,Midwest,1,64,249,632.83,2.99,Y
2024-11-24,Target,Midwest,2,64,546,1387.66,2.99,Y
2024-11-24,Target,Midwest,3,128,848,4231.52,4.99,N
2024-11-24,Target,Midwest,4,128,1024,5109.76,4.99,N
2024-11-24,Target,West,1,64,289,864.11,2.99,N
2024-11-24,Target,West,2,64,1012,3025.88,2.99,N
2024-11-24,Target,West,3,128,542,2704.58,4.99,N
2024-11-24,Target,West,4,128,957,4775.43,4.99,N
2024-11-24,Kroger,Northeast,1,64,600,1794.0,2.99,N
2024-11-24,Kroger,Northeast,2,64,1161,2950.68,2.99,Y
2024-11-24,Kroger,Northeast,3,128,697,3478.03,4.99,N
2024-11-24,Kroger,Northeast,4,128,530,2248.0,4.99,Y
2024-11-24,Kroger,South,1,64,749,1903.58,2.99,Y
2024-11-24,Kroger,South,2,64,274,819.26,2.99,N
2024-11-24,Kroger,South,3,128,367,1556.63,4.99,Y
2024-11-24,Kroger,South,4,128,1084,5409.16,4.99,N
2024-11-24,Kroger,Midwest,1,64,863,2193.31,2.99,Y
2024-11-24,Kroger,Midwest,2,64,1159,3465.41,2.99,N
2024-11-24,Kroger,Midwest,3,128,1092,4631.72,4.99,Y
2024-11-24,Kroger,Midwest,4,128,234,1167.66,4.99,N
2024-11-24,Kroger,West,1,64,1195,3037.09,2.99,Y
2024-11-24,Kroger,West,2,64,1144,3420.56,2.99,N
2024-11-24,Kroger,West,3,128,690,3443.1,4.99,N
2024-11-24,Kroger,West,4,128,1111,5543.89,4.99,N
2024-11-24,Publix,Northeast,1,64,1114,3330.86,2.99,N
2024-11-24,Publix,Northeast,2,64,224,669.76,2.99,N
2024-11-24,Publix,Northeast,3,128,698,2960.57,4.99,Y
2024-11-24,Publix,Northeast,4,128,241,1022.2,4.99,Y
2024-11-24,Publix,South,1,64,1129,2869.35,2.99,Y
2024-11-24,Publix,South,2,64,1071,2721.95,2.99,Y
2024-11-24,Publix,South,3,128,745,3717.55,4.99,N
2024-11-24,Publix,South,4,128,244,1217.56,4.99,N
2024-11-24,Publix,Midwest,1,64,833,2117.07,2.99,Y
2024-11-24,Publix,Midwest,2,64,1072,2724.49,2.99,Y
2024-11-24,Publix,Midwest,3,128,750,3742.5,4.99,N
2024-11-24,Publix,Midwest,4,128,209,1042.91,4.99,N
2024-11-24,Publix,West,1,64,955,2855.45,2.99,N
2024-11-24,Publix,West,2,64,799,2389.01,2.99,N
2024-11-24,Publix,West,3,128,528,2634.72,4.99,N
2024-11-24,Publix,West,4,128,715,3567.85,4.99,N
2024-12-01,Walmart,Northeast,1,64,720,2152.8,2.99,N
2024-12-01,Walmart,Northeast,2,64,353,1055.47,2.99,N
2024-12-01,Walmart,Northeast,3,128,471,2350.29,4.99,N
2024-12-01,Walmart,Northeast,4,128,1088,5429.12,4.99,N
2024-12-01,Walmart,South,1,64,446,1333.54,2.99,N
2024-12-01,Walmart,South,2,64,278,831.22,2.99,N
2024-12-01,Walmart,South,3,128,969,4835.31,4.99,N
2024-12-01,Walmart,South,4,128,971,4845.29,4.99,N
2024-12-01,Walmart,Midwest,1,64,529,1344.45,2.99,Y
2024-12-01,Walmart,Midwest,2,64,816,2439.84,2.99,N
2024-12-01,Walmart,Midwest,3,128,695,3468.05,4.99,N
2024-12-01,Walmart,Midwest,4,128,967,4825.33,4.99,N
2024-12-01,Walmart,West,1,64,316,803.11,2.99,Y
2024-12-01,Walmart,West,2,64,684,1738.39,2.99,Y
2024-12-01,Walmart,West,3,128,1108,4699.58,4.99,Y
2024-12-01,Walmart,West,4,128,852,4251.48,4.99,N
2024-12-01,Target,Northeast,1,64,273,816.27,2.99,N
2024-12-01,Target,Northeast,2,64,272,813.28,2.99,N
2024-12-01,Target,Northeast,3,128,329,1641.71,4.99,N
2024-12-01,Target,Northeast,4,128,771,3270.2,4.99,Y
2024-12-01,Target,South,1,64,1007,3010.93,2.99,N
2024-12-01,Target,South,2,64,1052,3145.48,2.99,N
2024-12-01,Target,South,3,128,405,2020.95,4.99,N
2024-12-01,Target,South,4,128,396,1976.04,4.99,N
2024-12-01,Target,Midwest,1,64,288,731.95,2.99,Y
